gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold_CE	genelabels
g4969	5.05112498323864	-0.26404661742315	0.416416414508605	-0.654944049651092	0.512503777834379	0.937519930533713	FALSE	
g4993	557.264161773995	-0.247676817736666	0.378653951785782	-0.654083520963174	0.513057997677016	0.937519930533713	FALSE	
g5155	847.067055062515	-0.0993363141609116	0.150084264493539	-0.661865279904119	0.508057564928822	0.937519930533713	FALSE	
g5158	169.441408461026	0.314012200550408	0.480036954486556	0.654373359443202	0.512871293574945	0.937519930533713	FALSE	
g5189	292.507110208026	-0.276738807226188	0.419305679831509	-0.660072565978796	0.509207262865877	0.937519930533713	FALSE	
g5341	27.780787785971	-0.284601658248368	0.440649756601441	-0.661823090405613	0.508084606115172	0.937519930533713	FALSE	
g5584	521.536236179619	-0.179545178172574	0.273703858644102	-0.655990545128874	0.511830207680917	0.937519930533713	FALSE	
g5743	484.292650471038	0.290633954707271	0.439744796584227	0.660945247809764	0.508647426993325	0.937519930533713	FALSE	
g5806	3401.3882671616	-0.150067287970454	0.226305218879441	-0.663116789881165	0.507255758267615	0.937519930533713	FALSE	
g5823	2506.00565203034	-0.166084042050209	0.252225562173396	-0.658469179981143	0.510236694858332	0.937519930533713	FALSE	
g5872	395.03890029526	-0.118171192350267	0.179963309298659	-0.656632219796598	0.511417426448359	0.937519930533713	FALSE	
g5920	146.847591572251	0.147782954401914	0.225200431591512	0.656286671957718	0.511639691420614	0.937519930533713	FALSE	
g5929	314.408332651551	0.212517958523107	0.32102200198131	0.661980978559077	0.507983412224313	0.937519930533713	FALSE	
g5979	557.16425430711	-0.150017180818245	0.228678154889906	-0.656010776836931	0.511817190224042	0.937519930533713	FALSE	
g5993	220.297836593035	-0.175297199236246	0.267224517129039	-0.655976808835595	0.511839045965707	0.937519930533713	FALSE	
g6063	23.6570109988477	0.332304835780817	0.507268706423686	0.655172605776751	0.512356629707326	0.937519930533713	FALSE	
g6073	1202.78822459189	-0.208235918983629	0.315520737280462	-0.65997348022405	0.509270847963982	0.937519930533713	FALSE	
g6200	5146.71857853972	-0.0837120104586727	0.125766998041139	-0.665610793065864	0.505659905884337	0.937519930533713	FALSE	
g6398	408.992462453336	0.261768243959105	0.3939564424662	0.664488035583977	0.506378004015153	0.937519930533713	FALSE	
g6446	172.650559492799	-0.321457351474318	0.487846530627557	-0.659042159591018	0.509868696213885	0.937519930533713	FALSE	
g6483	3799.68620112714	-0.161409480628644	0.246055930201106	-0.655985153629691	0.511833676700822	0.937519930533713	FALSE	
g6627	294.670767356179	-0.155270258917687	0.235144592658402	-0.660323541233029	0.509046226171172	0.937519930533713	FALSE	
g6700	2615.20185129518	-0.180363197766944	0.272533853409275	-0.661799332848454	0.50809983375648	0.937519930533713	FALSE	
g6819	10.1925855235954	0.338439419395268	0.513322174486405	0.660937862644355	0.508652163311566	0.937519930533713	FALSE	
g6903	52.5989036036687	0.307500740595383	0.469903645308977	0.664387392329463	0.50644240004867	0.937519930533713	FALSE	
g6958	27.3232909666076	0.24729788210547	0.371316339460006	0.665634272827047	0.505644894321005	0.937519930533713	FALSE	
g7065	201.417485749574	0.2049509099943	0.313099816008532	0.654546507166599	0.512759774587533	0.937519930533713	FALSE	
g7148	3046.73549211875	0.0841521761913131	0.128616399182002	0.654288470099073	0.512925972740366	0.937519930533713	FALSE	
g7162	2231.29497255789	-0.093239366167991	0.142307574269865	-0.65519492714537	0.512342260030403	0.937519930533713	FALSE	
g7327	6677.74793240647	-0.13444117737454	0.20356077167331	-0.660445012009241	0.508968294794012	0.937519930533713	FALSE	
g7357	304.417556033801	0.147867360971824	0.225100293711552	0.656913786095016	0.51123635327994	0.937519930533713	FALSE	
g7436	300.796753477135	0.14934781275047	0.226341053832337	0.65980844391526	0.509376763940854	0.937519930533713	FALSE	
g7773	1885.93688670947	0.137407839847497	0.207188689403749	0.663201672205109	0.507201400667656	0.937519930533713	FALSE	
g8074	64.6780070283826	0.32683439413314	0.494822391254504	0.660847574891038	0.508710069304454	0.937519930533713	FALSE	
g8299	55.4448323751185	-0.296692944616773	0.452890124610356	-0.655104763601467	0.5124003052969	0.937519930533713	FALSE	
g8374	22.0486450186065	0.30078720569065	0.457433533194541	0.656969086157761	0.511200794159878	0.937519930533713	FALSE	
g8581	826.143466679807	0.230621389555473	0.347562662517262	0.663544944302057	0.506981604635488	0.937519930533713	FALSE	
g8699	9.4700145551354	-0.332934646293469	0.513823748930612	-0.65427440107641	0.512935035212589	0.937519930533713	FALSE	
g8778	30390.3002978322	0.143273259840158	0.216749312495405	0.661010591412948	0.50860552127505	0.937519930533713	FALSE	
g9013	1672.18111383801	0.311632478593168	0.474237776250623	0.657274484197402	0.511004439974118	0.937519930533713	FALSE	
g9154	8.43704667818658	-0.333805347985138	0.508874230839984	-0.656685791624222	0.51138297222967	0.937519930533713	FALSE	
g9222	3.24056814493628	0.337367037957765	0.513462613404201	0.659884508543992	0.509327946222983	0.937519930533713	FALSE	
g9291	19.5812867685284	-0.328353499664919	0.493967614719968	-0.664701539778449	0.506241408787605	0.937519930533713	FALSE	
g9292	187.054481369574	0.273759490937496	0.411159661108086	0.665813592099985	0.505530255977462	0.937519930533713	FALSE	
g9398	38.7861920065089	0.213548146184672	0.322092391642267	0.663157405819173	0.507229747936923	0.937519930533713	FALSE	
g9485	1416.71856270972	-0.185209106777043	0.279338476683011	-0.663016020823858	0.507320293509185	0.937519930533713	FALSE	
g9553	157.999236598321	-0.178065418740432	0.268225251703748	-0.663883129168766	0.506765114891964	0.937519930533713	FALSE	
g9564	15.4791200565468	-0.332695396822021	0.505125382059432	-0.659162450600585	0.509791456433871	0.937519930533713	FALSE	
g9582	808.338999622475	-0.0916741603688892	0.139349676744259	-0.657866208289107	0.510624106008409	0.937519930533713	FALSE	
g9852	11809.1498407148	0.124302091279617	0.187527388300571	0.662848730512824	0.507427440289377	0.937519930533713	FALSE	
g9898	3.18786980831454	0.337084747055963	0.514028691231931	0.659347839585141	0.509672428737307	0.937519930533713	FALSE	
g9909	81.4733377564211	0.22334642921207	0.338617781841286	0.659523927731102	0.509559386050889	0.937519930533713	FALSE	
g8136	4.23769396411078	0.33688095647435	0.513667207496369	0.653588466919855	0.513376976534483	0.937922431286594	FALSE	
g4687	2470.56681877259	-0.191179567106637	0.292702165871933	-0.653149156034715	0.513660124772539	0.938264028698912	FALSE	
g1383	4598.94438984385	-0.184393070479785	0.282508204961405	-0.652697767839008	0.513951141815563	0.938619868879189	FALSE	
g4443	77.8375781131683	0.192138554527711	0.294524603778744	0.65239724863967	0.514144938804656	0.938643901599998	FALSE	
g9589	7.810309501177	0.33263592402025	0.508733154077901	0.652378973629323	0.514156725107666	0.938643901599998	FALSE	
g8608	1233.64734245022	-0.103149424067487	0.158165177784591	-0.652162147307259	0.514296576010888	0.938723553893775	FALSE	
g5439	38.2501110922117	-0.326802820707637	0.501686855994004	-0.651861331094588	0.514490632341382	0.938805963896618	FALSE	
g9711	1181.91708599834	-0.0923535764319431	0.141690748173579	-0.651793829254919	0.514534182959739	0.938805963896618	FALSE	
g8042	6.44769227782364	-0.317119699939946	0.488797106505326	-0.651612150263841	0.514651407541557	0.938844265515226	FALSE	
g2307	23.140734045473	0.283734582991781	0.435833656317789	0.650973307315376	0.515063717822667	0.938932038885488	FALSE	
g5697	37.14141546365	0.264095884129895	0.405639269440321	0.650941131417886	0.515084488736688	0.938932038885488	FALSE	
g8628	1570.65434486816	0.107521280605382	0.165088328443652	0.651297830007013	0.514854248909578	0.938932038885488	FALSE	
g9246	3667.45309418073	0.158061667556022	0.242804517332253	0.650982779303754	0.515057603333108	0.938932038885488	FALSE	
g4362	8.22294516335788	0.285891725059715	0.439085355103869	0.650589352004393	0.515311605726291	0.939013163954814	FALSE	
g6484	2315.06786329574	0.177621210839941	0.273022660267514	0.650574040461726	0.515321492395867	0.939013163954814	FALSE	
g5502	54.4038506443511	-0.316861059126757	0.487243065672016	-0.65023019124576	0.515543541916732	0.93906698934646	FALSE	
g7787	844.284398256442	-0.186417764073393	0.286642695894249	-0.650346839532684	0.515468207704062	0.93906698934646	FALSE	
g3734	45.7717263880025	-0.234030355183025	0.360408141146911	-0.649464762263397	0.516038015732951	0.939288618963145	FALSE	
g9097	533.00083728174	-0.210805337081853	0.324473346364283	-0.649660083546315	0.515911813103778	0.939288618963145	FALSE	
g9301	10680.9814950047	-0.15646319423474	0.240780790371963	-0.649814613872699	0.515811978016249	0.939288618963145	FALSE	
g9421	15799.529789863	0.15005959629057	0.231064118500367	0.649430092671512	0.516060418414305	0.939288618963145	FALSE	
g9725	426.632185193844	-0.121719026894613	0.187460065288637	-0.649296719407985	0.516146605807854	0.939288618963145	FALSE	
g4556	40.9745893910371	0.267194904443294	0.411728818114021	0.649057481429192	0.516301222944615	0.939394765208441	FALSE	
g8618	75.7961758922798	0.252045810453084	0.388471446710348	0.648898189400494	0.516404185121637	0.939406904726215	FALSE	
g8378	35.316718673155	0.282504561915937	0.435576417028474	0.648587596590154	0.516604974750464	0.939596967499167	FALSE	
g5469	212.040781570868	0.329652825557799	0.5105632559105	0.648215348745027	0.516845675941237	0.939859536716255	FALSE	
g1615	205.122310664776	-0.218072402995127	0.336747842335822	-0.647610935854806	0.517236622345078	0.940395171002344	FALSE	
g475	478.60206880264	0.211862128471797	0.327681435617522	0.646557912852176	0.517918104353708	0.940449728834404	FALSE	
g1135	2928.68024773999	-0.176067058076852	0.27247092053074	-0.646183567895149	0.518160480003443	0.940449728834404	FALSE	
g1184	15.2352366188609	-0.319919686987923	0.498908773023592	-0.646141687249803	0.518187599946732	0.940449728834404	FALSE	
g1591	3.59101529597774	0.315985181484343	0.489260410150828	0.646118973530598	0.518202308593813	0.940449728834404	FALSE	
g3368	20.4764133269447	0.254938277693967	0.394303808165681	0.646111885643297	0.518206898517446	0.940449728834404	FALSE	
g4421	19.2864307591768	0.274041766333301	0.424305542018609	0.646523050198634	0.517940674261544	0.940449728834404	FALSE	
g5977	9038.98011970815	0.178521160890974	0.276114928754558	0.646549495202981	0.517923553851181	0.940449728834404	FALSE	
g7688	743.136740355337	-0.162097037155554	0.250632914402005	-0.646757440071934	0.517788941216096	0.940449728834404	FALSE	
g7718	5.53980383984391	0.332118238422049	0.51410434643095	0.64626404824728	0.518108366759236	0.940449728834404	FALSE	
g8416	5.49365357439568	-0.327895568708258	0.506005139483237	-0.646075284310129	0.518230600882919	0.940449728834404	FALSE	
g6554	4.7746462972336	0.32916364203551	0.514000051687957	0.645796723695606	0.518411010094252	0.940602160029667	FALSE	
g5944	1755.10511829848	-0.106349574129333	0.165095406161972	-0.644170279500637	0.51946502108822	0.942330832048431	FALSE	
g7481	665.211661690373	-0.20677013066019	0.321065368535156	-0.64402851409821	0.519556943992262	0.942330832048431	FALSE	
g1844	15.1343873516046	-0.237230433566775	0.36905568410305	-0.643337517983791	0.52000511681531	0.942968386552075	FALSE	
g2071	2592.84284856355	-0.125533846266549	0.195435028032132	-0.642328711846177	0.520659775681092	0.943952327605876	FALSE	
g4860	1452.08306264738	-0.11256332264839	0.1753182738078	-0.642054211133164	0.520837984778847	0.943952327605876	FALSE	
g5032	19.9978880567707	-0.272938752051749	0.425674473044253	-0.642111959350308	0.520800491346506	0.943952327605876	FALSE	
g6146	308.995097552515	-0.15738496125861	0.245380114459505	-0.641373354380652	0.521280140566969	0.944456782545518	FALSE	
g6232	186.163940759285	-0.200837647082824	0.313252059949094	-0.6411784522025	0.521406747723469	0.944456782545518	FALSE	
g8691	6.57471823080072	-0.31358069829647	0.489795819945208	-0.641300165931131	0.521327681440782	0.944456782545518	FALSE	
g1681	3.71074861289488	0.32338308611158	0.507125844043988	0.640669392146571	0.521737504371165	0.944718878524332	FALSE	
g3537	1698.58820023913	0.152006675946092	0.23732184343104	0.640508681128492	0.521841947147153	0.944718878524332	FALSE	
g4479	1521.84161366735	-0.172510804246787	0.269323834038227	-0.640537658650584	0.521823114458635	0.944718878524332	FALSE	
g8918	3.94306402754874	-0.324580694507205	0.510759464989586	-0.64010268187138	0.522105845576092	0.94502126705758	FALSE	
g1167	16.8976878031208	0.213510405666664	0.333826125473229	0.639361309661845	0.522587912488515	0.945367638464297	FALSE	
g5520	4.72954762385398	0.303533844169002	0.474289602528491	0.639460787481094	0.522523215147742	0.945367638464297	FALSE	
g8748	48.6876132500961	0.147292454082257	0.230376895361485	0.639375650688152	0.522578585268367	0.945367638464297	FALSE	
g1927	15.8696186475971	0.236792954180427	0.370743613233698	0.638312953905271	0.523269981231844	0.945549534524518	FALSE	
g3102	1799.47238005854	-0.204104845393749	0.319690225846287	-0.638439813832113	0.52318742084538	0.945549534524518	FALSE	
g6499	1100.22931866436	0.222341454931635	0.347934964550518	0.639032221583246	0.522801970663358	0.945549534524518	FALSE	
g6945	8643.14374164992	-0.136248959408519	0.213392389258706	-0.638489670863054	0.523154975741101	0.945549534524518	FALSE	
g7355	294.998637279293	0.224055404591367	0.350862859197593	0.638594678305446	0.52308664417554	0.945549534524518	FALSE	
g9649	853.004474306584	0.16775032492041	0.262769006821809	0.638402392409928	0.523211773995779	0.945549534524518	FALSE	
g8287	10.3928248695072	-0.308769057041421	0.482654230230812	-0.638022748335839	0.523458872032569	0.945678785615922	FALSE	
g9057	76.7564288463691	0.197306309758324	0.309292178935031	0.637905226587729	0.523535375267691	0.945678785615922	FALSE	
g594	3.35349167577892	-0.316804991952463	0.500124694546004	-0.635469313481475	0.525122374311411	0.945918368497439	FALSE	
g1484	189.432805590221	0.217599093093081	0.34221713866594	0.635850608253774	0.524873798069398	0.945918368497439	FALSE	
g1515	20.0474511788988	-0.255336891498414	0.401882569558339	-0.635565041741331	0.525059960838958	0.945918368497439	FALSE	
g2379	86.9550694644459	-0.193977293320138	0.304761248445708	-0.636387286886272	0.524524025042997	0.945918368497439	FALSE	
g2953	1315.93440911674	-0.108946722258439	0.171107612272607	-0.636715233435959	0.524310349111571	0.945918368497439	FALSE	
g3043	277.256154696153	0.178751478048242	0.2811413758001	0.635808644399395	0.52490115247582	0.945918368497439	FALSE	
g3649	10971.8035908116	0.110489541958292	0.173315856641356	0.637505133279204	0.523795867355167	0.945918368497439	FALSE	
g4246	2.71031752538704	-0.293267271800375	0.465626170649721	-0.636699922767836	0.524320323894747	0.945918368497439	FALSE	
g4610	57.5402613861079	0.208157243508927	0.327387630009165	0.635868400502367	0.524862200298882	0.945918368497439	FALSE	
g5085	3.36824141399398	0.319443849672059	0.506441637538134	0.636270076896618	0.524600404873356	0.945918368497439	FALSE	
g5780	38.0211925505912	0.204431098716118	0.321303469496025	0.636327355205267	0.524563078780828	0.945918368497439	FALSE	
g6481	239.711532143493	-0.118098512459027	0.185543666473592	-0.636487514808163	0.524458716087164	0.945918368497439	FALSE	
g7985	173.920610892033	-0.127619905498939	0.200754023160341	-0.635694247891383	0.524975726276671	0.945918368497439	FALSE	
g8161	46.8230379553181	0.214554953558804	0.336803830212373	0.636763603663234	0.524278836917345	0.945918368497439	FALSE	
g9241	2.84632845045708	0.260772292048845	0.421676204756745	0.637153942266263	0.524024574981359	0.945918368497439	FALSE	
g1108	1699.94997766325	-0.192925326164355	0.30386216963203	-0.634903845787349	0.525491128700382	0.945980629211959	FALSE	
g1811	197.74561594506	-0.150640982810312	0.237351086128406	-0.634673011010284	0.525641699390459	0.945980629211959	FALSE	
g2534	2227.670254565	0.128559223489319	0.202636351360006	0.634434348878879	0.525797398963274	0.945980629211959	FALSE	
g3829	395.156329141029	-0.282738653872853	0.445348895990853	-0.634913225227131	0.525485011073483	0.945980629211959	FALSE	
g4958	921.749371075541	-0.187787512366791	0.296022145875223	-0.634375666674877	0.525835685959046	0.945980629211959	FALSE	
g5911	229.799454660222	0.235806061534636	0.371514205969011	0.634729878144499	0.525604603609083	0.945980629211959	FALSE	
g6089	20.9907828489124	-0.322612387382562	0.509018487004596	-0.634485734790689	0.525763873578023	0.945980629211959	FALSE	
g4675	1146.16891374767	-0.0716391870000707	0.113016888319403	-0.633878084895692	0.526160388698923	0.946390256664213	FALSE	
g2438	1477.28910351759	0.278628402437452	0.439727811901611	0.633680062946024	0.526289638706313	0.946448242436644	FALSE	
g8784	7.57505979014845	0.302612594006311	0.47968767628215	0.63343601752531	0.526448950796402	0.946560258748561	FALSE	
g3337	67.7674029451347	0.185445327062946	0.293094861019007	0.632775921511196	0.526879982804695	0.946986203434526	FALSE	
g9071	11.8378939693833	0.239558969914722	0.378358685831099	0.632845222367379	0.526834722005491	0.946986203434526	FALSE	
g4766	3936.94469686387	-0.137042329455964	0.216685387347706	-0.632449127004723	0.527093440976004	0.947020922681749	FALSE	
g9282	180.368572988249	-0.170838138953078	0.270089395005084	-0.632555923494467	0.527023677962052	0.947020922681749	FALSE	
g4033	708.951263800157	0.129392080737043	0.204859843316098	0.631615752875174	0.527637990452331	0.947153622514498	FALSE	
g4340	39.3503148760827	-0.287464681070675	0.455554266857656	-0.631397332257596	0.527780759893808	0.947153622514498	FALSE	
g5036	440.467180670688	0.187896710190486	0.297493649924988	0.631604343133511	0.527645447880037	0.947153622514498	FALSE	
g5186	792.561221374943	-0.122172811195255	0.193494454380224	-0.631402071703379	0.527777661771996	0.947153622514498	FALSE	
g7158	166.726753428967	0.265542983410926	0.420289317752439	0.631767354253966	0.527538908619251	0.947153622514498	FALSE	
g8470	11.6130404991207	0.222497137757586	0.352414219856047	0.631635060430067	0.527625371122086	0.947153622514498	FALSE	
g8682	33.5510054242981	0.270614515762595	0.428867336304178	0.631296173178639	0.527846888644047	0.947153622514498	FALSE	
g291	14.5770866521792	0.313824100891581	0.511473401160371	0.613218118660551	0.539732125979968	0.947390111875805	FALSE	
g370	6.46072752633174	-0.316158863585782	0.514067557899524	-0.618679611068126	0.536127444322111	0.947390111875805	FALSE	
g624	302.875495218569	-0.177068684846624	0.285023598691653	-0.621250684735858	0.534434695606389	0.947390111875805	FALSE	
g776	1849.70842772658	-0.196665290649658	0.319069860749848	-0.616368614997206	0.537651262471692	0.947390111875805	FALSE	
g893	2.89080818111043	-0.308483954051215	0.501951124429649	-0.612169911167732	0.540425346719143	0.947390111875805	FALSE	
g1004	1255.32071782216	-0.0988237465949402	0.159056715883087	-0.62131383599146	0.534393151920101	0.947390111875805	FALSE	
g1061	7.18332639423888	0.29011886718653	0.470946453929676	0.618176289212868	0.536459138008887	0.947390111875805	FALSE	
g1183	95.323195149067	-0.234757846155335	0.379518535583387	-0.618487988228122	0.5362537133475	0.947390111875805	FALSE	
g1263	11.9455495163779	0.281495028184612	0.45506796184781	0.619775876585247	0.535405352855856	0.947390111875805	FALSE	
g1273	2726.59885382062	-0.173218163116943	0.275186098531392	-0.62945521439367	0.529051080062038	0.947390111875805	FALSE	
g1315	38.6374746354573	-0.248982407315866	0.407039163805642	-0.612025849129824	0.540520655387484	0.947390111875805	FALSE	
g1319	76.9751346455597	-0.275323382231217	0.438863210235662	-0.627086436349694	0.530602577602688	0.947390111875805	FALSE	
g1335	7.93280846097625	0.297331540720588	0.478094915381163	0.621344647404193	0.534372883403036	0.947390111875805	FALSE	
g1338	5873.56894742861	-0.105112802714817	0.168284306122329	-0.62461253360629	0.5322253915794	0.947390111875805	FALSE	
g1413	7092.60112516376	-0.205166789454691	0.33527060078917	-0.611943394366636	0.54057520965151	0.947390111875805	FALSE	
g1423	4.5325775171547	-0.317783602287527	0.513912469117345	-0.622498130370388	0.533614372770281	0.947390111875805	FALSE	
g1465	60.8807373588148	-0.229158802349853	0.365068104287224	-0.627773910230013	0.530152059544599	0.947390111875805	FALSE	
g1605	52.8434814642129	-0.278907098273331	0.444444469003342	-0.627366511009498	0.530419014529686	0.947390111875805	FALSE	
g1651	6736.69346627852	0.196506463481397	0.318698780934448	0.616593808046381	0.537502679707943	0.947390111875805	FALSE	
g1694	2895.35196113477	0.201547448155722	0.327626730543646	0.615179543648983	0.538436155669049	0.947390111875805	FALSE	
g1727	42.9073937498644	-0.297618043552354	0.482137127445971	-0.617445296828495	0.536941052448541	0.947390111875805	FALSE	
g1732	14.1718072816101	-0.303066868362368	0.49578357998789	-0.612212765979985	0.540396996423084	0.947390111875805	FALSE	
g1793	8.24709762082066	0.266339986509216	0.427375797042816	0.623198400870834	0.533154152444702	0.947390111875805	FALSE	
g1835	1859.39979168434	-0.182055989984234	0.29288767432734	-0.621581399408673	0.534217154966345	0.947390111875805	FALSE	
g1906	286.031028636966	-0.109131463738971	0.178059774140065	-0.612885536610302	0.539952027315327	0.947390111875805	FALSE	
g1967	150.742359838851	-0.157005181634735	0.251981960671686	-0.62307047732364	0.533238209279961	0.947390111875805	FALSE	
g2061	705.268581748723	-0.199060098167451	0.316757300321274	-0.62842454528053	0.529725861895602	0.947390111875805	FALSE	
g2313	4.51009989755799	0.303315788954774	0.48229525590056	0.627308843428284	0.530456807666923	0.947390111875805	FALSE	
g2323	570.996825150342	-0.196467464743976	0.31578048335291	-0.622130212421583	0.533856250204586	0.947390111875805	FALSE	
g2324	4902.97480747917	-0.161603675511828	0.262669938560268	-0.615233529335312	0.538400507847105	0.947390111875805	FALSE	
g2473	636.660778741814	-0.187269761433828	0.302418510584023	-0.619231739549712	0.535763705404414	0.947390111875805	FALSE	
g2491	228.519239609367	-0.228641324434027	0.364140289070002	-0.627951948244673	0.530035418664858	0.947390111875805	FALSE	
g2560	997.923042922227	-0.261085870051008	0.422504849327626	-0.617951431332474	0.536607354760205	0.947390111875805	FALSE	
g2698	31.5202382277684	-0.270707959332309	0.436019183228235	-0.620464224366964	0.534952200496253	0.947390111875805	FALSE	
g2737	21.2944206537268	0.294138848620208	0.467655143332445	0.628773249992343	0.529497515027696	0.947390111875805	FALSE	
g2894	549.260386155387	0.244039803276748	0.397578028663202	0.613819964078005	0.539334303266865	0.947390111875805	FALSE	
g3019	49.5041942061568	-0.182251717068832	0.295332298052116	-0.617126827971582	0.537151074449786	0.947390111875805	FALSE	
g3029	10.7705727615757	-0.303095778507	0.49394040379984	-0.616646111488265	0.53746817275842	0.947390111875805	FALSE	
g3092	21.6846863067807	0.262798732711107	0.4207923925836	0.624572950233509	0.532251377626696	0.947390111875805	FALSE	
g3131	927.147663125931	-0.178589356938015	0.286503164167471	-0.623328987655763	0.533068352543502	0.947390111875805	FALSE	
g3132	37240.7324239637	0.218076914043697	0.350995087905537	0.621317268155317	0.534390894137766	0.947390111875805	FALSE	
g3182	107.494741237731	0.165888799018199	0.269846123221792	0.614829250198622	0.538667490159288	0.947390111875805	FALSE	
g3202	83.0027453264836	0.21310981501479	0.342490889731907	0.622303621588125	0.533742240265769	0.947390111875805	FALSE	
g3318	2.53737131686803	-0.305179632220018	0.493745089414467	-0.61939568398137	0.535655723738902	0.947390111875805	FALSE	
g3354	2193.74878766958	0.139534863705039	0.224956383310877	0.620275585728309	0.535076365636658	0.947390111875805	FALSE	
g3477	54.7805924412714	-0.307534092769557	0.498895863739802	-0.616670578692825	0.537452031017487	0.947390111875805	FALSE	
g3578	120.630096689435	-0.213930251948793	0.342796453907795	-0.623920343796282	0.532679899141541	0.947390111875805	FALSE	
g3584	483.187695106874	-0.172873358700799	0.276480477817803	-0.625273447415972	0.531791603897106	0.947390111875805	FALSE	
g3632	110.740973079267	-0.150939385146392	0.245948195470397	-0.613626724027655	0.539462019857715	0.947390111875805	FALSE	
g3636	14.6533730345992	0.229290957687955	0.38683591388602	0.619102909021465	0.535848567061369	0.947390111875805	FALSE	
g3712	666.050465629263	0.233974585391967	0.37127571170644	0.630204144527064	0.52856102800711	0.947390111875805	FALSE	
g3730	113.132030287984	0.18260870166267	0.295480754203232	0.618022801773422	0.536560308169589	0.947390111875805	FALSE	
g3805	33.1837584802027	-0.311114949064455	0.50873812462743	-0.613628955286853	0.539460545083101	0.947390111875805	FALSE	
g3824	24.5405592939885	-0.20217324188866	0.326101933852442	-0.619956696004592	0.535286297282136	0.947390111875805	FALSE	
g3916	281.655430298153	0.116301741882251	0.189504188819642	0.613734376602902	0.539390868039131	0.947390111875805	FALSE	
g4025	362.250212844847	0.176027137820919	0.286214616097791	0.615039845718638	0.538528406485174	0.947390111875805	FALSE	
g4036	3.36310510286182	-0.309811652113986	0.501557709699006	-0.616855772133733	0.537329861307383	0.947390111875805	FALSE	
g4037	1024.81222201702	-0.134447951449452	0.21640845855609	-0.621267168711601	0.534423851561596	0.947390111875805	FALSE	
g4147	299.03249208286	0.217857491812371	0.355614306316257	0.612599917532163	0.540140912784636	0.947390111875805	FALSE	
g4177	10.453151135988	-0.2500240672439	0.406493950972453	-0.614859320205355	0.53864762991179	0.947390111875805	FALSE	
g4304	12.9071725092533	-0.260745301279198	0.416677414229645	-0.62517690349616	0.531854958871083	0.947390111875805	FALSE	
g4407	9538.00760144374	-0.186415905102428	0.301726266127103	-0.617829782380409	0.536687549161312	0.947390111875805	FALSE	
g4433	13.9051552195289	0.270683730609728	0.43577318193657	0.621959523915663	0.533968483424863	0.947390111875805	FALSE	
g4462	810.813450084285	-0.251867224461221	0.402362044056339	-0.625962228328311	0.531339716495615	0.947390111875805	FALSE	
g4575	383.72057015604	-0.0913677935441995	0.146693231486363	-0.622843710516943	0.533387231151169	0.947390111875805	FALSE	
g4584	10.631002013723	-0.303751796545927	0.496399007233398	-0.614777698526979	0.538701539192152	0.947390111875805	FALSE	
g4755	57.9367542954772	0.315389342595475	0.507692090269878	0.621955719499794	0.533970985087257	0.947390111875805	FALSE	
g4810	2.77390272119239	0.308434196401881	0.505791556103081	0.611901720569548	0.540602783191124	0.947390111875805	FALSE	
g4927	6.10707300962587	-0.282257472480966	0.451516523038986	-0.622932096804732	0.533329144794053	0.947390111875805	FALSE	
g5185	27.5656017606551	0.232049137408709	0.376409793984718	0.616214048903898	0.537753257384446	0.947390111875805	FALSE	
g5191	4.66101903916975	-0.291061548259153	0.470999913953009	-0.620072956971742	0.53520975549448	0.947390111875805	FALSE	
g5359	114.57562330242	-0.170226327722413	0.270115627468513	-0.630209158814199	0.528557747756909	0.947390111875805	FALSE	
g5396	34.0605287958712	0.172587947020308	0.277610747131034	0.621625275458604	0.534188297120636	0.947390111875805	FALSE	
g5476	101.063985969994	0.194572957181676	0.317938860944086	0.612073546894469	0.540489098534841	0.947390111875805	FALSE	
g5487	20.0455549361758	-0.295328398147161	0.473492564667267	-0.624029493566157	0.532608215879778	0.947390111875805	FALSE	
g5490	100.72218567755	0.276240316746879	0.438844934124592	0.62953374719763	0.528999682362322	0.947390111875805	FALSE	
g5615	29.2895924100482	-0.321181746495687	0.513326610144981	-0.628799215253886	0.529480513858221	0.947390111875805	FALSE	
g5618	149.621999273119	0.234081908299105	0.373071410255624	0.627388601940754	0.530404537336578	0.947390111875805	FALSE	
g5624	4.47100384182679	-0.31796051064465	0.509276565819211	-0.622654543052305	0.533511560376229	0.947390111875805	FALSE	
g5660	1023.32892197549	0.110308023030096	0.17846016049648	0.618106274733941	0.5365052863672	0.947390111875805	FALSE	
g5902	4.37334963775514	-0.322484473427019	0.512877533400999	-0.629392667274013	0.529092017360316	0.947390111875805	FALSE	
g5950	91.5311825009214	0.295198144988384	0.477453226041361	0.625388185808661	0.531716314145649	0.947390111875805	FALSE	
g6461	1166.28574276991	0.243139456275952	0.385685530371808	0.63041992349299	0.52841987893316	0.947390111875805	FALSE	
g6558	55.4328228262809	0.278917251659572	0.452001519688165	0.617180111996264	0.537115932133159	0.947390111875805	FALSE	
g6687	249.408953523817	0.285523573911129	0.460101177959058	0.620621409971601	0.534848749373732	0.947390111875805	FALSE	
g6722	8.1058027547381	0.269549016014052	0.437466814947839	0.615436453062879	0.538266523865471	0.947390111875805	FALSE	
g6747	336.111950508269	0.210917119678049	0.339673912848905	0.620934483757795	0.534642731090874	0.947390111875805	FALSE	
