gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g4872	3356.6623345222	0.124435914825848	0.245050333832903	0.507800021487185	0.611593594729996	0.969189119025963
g4873	646.635505945353	-0.118001322051044	0.174656040510743	-0.675610372819422	0.499288054011542	0.932491669793618
g4874	31.0525169284116	-0.441602055420401	0.300642635361304	-1.46835414069967	0.142008051605619	0.681802345749168
g4875	3870.02673264536	-0.224264216428172	0.246452235194704	-0.909966497764644	0.362840178330615	0.888958436910008
g4876	10.1804362673553	0.617521092398547	0.42129811193658	1.46592229514745	0.142669457287157	0.683664379214966
g4877	376.418116050884	0.0925797165817045	0.195153361608098	0.474392311222444	0.635220174916606	0.97001897358462
g4878	37.9015430044276	0.386576751289066	0.470833112015388	0.822927312895644	0.410549329601573	0.901588810135754
g4879	86.1049358437837	-0.0900445996056617	0.230393286865923	-0.390799518177052	0.695945431146316	0.982949352015328
g4880	55.3676264332606	0.269560703436734	0.338430507452343	0.796447699920171	0.425771862709377	0.905342595116556
g4881	220.806487206407	0.412764839659848	0.214759335131569	1.92203003613596	0.0546019784513787	0.429089132547155
g4882	326.089699024413	0.218265958907352	0.142712080663877	1.52941420817752	0.126161792377401	0.647934554953017
g4883	20.672659645596	0.206523460967287	0.228310075224087	0.904459178573338	0.365751970701126	0.890920405079357
g4884	350.741997019063	-0.0837770879848121	0.20451904265972	-0.409623905526644	0.682081857922451	0.979393421643283
g4885	16.8525320008774	-0.170955477011083	0.365628736365383	-0.467342166207314	0.64025509293352	0.97002234131176
g4886	1175.96403318498	-0.0951698905394207	0.117922228659061	-0.80705571818409	0.419634382759911	0.904731204221499
g4887	8.53486789447891	0.304352285921502	0.418976168800084	0.725267348635725	0.468288032663363	0.923105373732267
g4888	2166.82894966492	0.067228520332284	0.243286304800782	0.276336028197277	0.78228998630552	0.991688345436079
g4889	23.0848213410798	-0.0537128731141973	0.287180101497432	-0.187052178500377	0.85161972232032	0.995899395682915
g4890	30.3027816386919	0.302153072766112	0.283861409129834	1.06476255437344	0.28698339432619	0.849477645746106
g4891	1.0055965659104	-0.322190903008337	0.328005649670096	0.286984191700708	0.774124424542781	0.991688345436079
g4892	1.4921885859827	-0.617289738191591	0.467052915545562	0.49432199156435	0.621078796342866	0.969189119025963
g4893	33.5632710202389	-0.148286657941958	0.429451154148883	-0.346602695870239	0.728889820317165	0.98666769693951
g4894	288.580847147088	-0.110517832455957	0.281967002841086	-0.391956293501636	0.695090507820102	0.982949352015328
g4895	62.6108884140642	0.240056160105258	0.424970601507847	0.564965810468987	0.572097019299245	0.955981145465551
g4896	1061.8099703472	-0.278798694228495	0.163875872188953	-1.70126599975163	0.0888930494336851	0.548508947071241
g4897	19393.817262389	0.00487783282573091	0.222784383936893	0.0218965450661159	0.982530480753433	0.997093876711808
g4898	3870.81997525495	-0.205487168119389	0.299972697210126	-0.685019816682703	0.493331416161014	0.932057461421487
g4899	50.5744493735204	-0.0218379017556796	0.267748773550535	-0.081569936922155	0.934988708464936	0.997046674962578
